# {"t_start": 1591861162.7128847, "env_id": "Humanoid-v2"} 
r,l,t
530.431301,114,780.8126
487.322574,105,781.146587
796.429413,153,781.609445
402.790646,72,781.819616
443.776302,82,782.068656
528.608684,97,782.366398
700.757901,127,782.735903
750.240529,145,783.174952
449.609347,93,785.112286
654.143148,129,785.519332
456.89379,99,785.836154
574.450269,114,786.173804
505.769343,93,786.449974
703.474313,148,786.907823
507.495448,98,787.208879
455.434296,83,787.462408
428.704733,80,787.700999
422.816771,82,787.932864
591.848773,115,788.269104
542.764848,98,788.574595
493.413836,95,788.863595
517.103395,96,789.141636
395.839663,72,789.356504
344.56038,76,789.577661
557.483362,120,789.940842
386.295186,71,790.155148
489.660764,101,790.448898
487.66068,88,790.714959
334.779105,75,790.938668
678.254249,137,792.980062
409.561978,76,793.215934
559.328978,100,793.523079
646.637966,117,793.865728
627.033874,111,794.196846
480.610984,102,794.501595
409.990671,76,794.733483
486.688995,95,795.021282
623.083944,113,795.368656
765.420551,148,795.821579
563.674658,120,796.204454
802.818859,157,796.695839
438.177001,93,796.99621
606.560351,109,797.323042
256.007698,48,797.473078
439.570006,80,797.731688
409.851736,76,797.950347
431.760682,83,798.196497
743.213199,141,798.614295
527.229557,111,798.934581
375.949385,72,800.810724
474.914077,88,801.080774
406.826485,78,801.313587
493.026189,96,801.590566
339.148531,65,801.780291
498.482061,106,802.077321
562.925028,106,802.410177
592.087279,112,802.73904
586.61203,114,803.069214
428.460602,90,803.350412
679.954884,142,803.788453
407.299733,74,804.012024
610.056393,112,804.332239
690.436192,128,804.728309
607.107139,119,805.070206
588.930975,103,805.369728
488.441572,105,805.681
418.685072,77,805.91488
515.574409,99,806.203911
313.654046,68,806.404507
667.951088,119,806.755757
406.831916,76,808.654098
570.948246,101,808.969043
873.183388,172,809.495809
659.51307,124,809.862707
618.29608,113,810.210338
467.476136,85,810.484039
358.249833,64,810.679874
476.461652,93,810.965932
665.345095,120,811.332232
472.294515,91,811.59759
376.675963,80,811.849298
592.448423,112,812.18566
557.455921,100,812.49404
420.464263,79,812.736386
406.692697,76,812.963517
472.957764,90,813.238008
825.981425,160,813.72269
565.103238,110,814.04658
283.822108,61,814.225529
474.492907,84,814.476431
405.218822,88,816.428191
650.809755,116,816.785655
455.338058,91,817.056149
708.307172,129,817.430825
690.900152,128,817.80502
650.938008,121,818.178864
697.938538,131,818.576746
275.867218,58,818.755064
411.723805,77,818.993299
483.124073,101,819.297249
376.219249,70,819.507754
655.873941,123,819.879394
492.073852,94,820.15445
564.059534,107,820.481309
486.609287,95,820.766134
512.339304,96,821.046314
527.746288,97,821.345256
370.901316,68,821.546082
444.84067,89,821.80374
423.20827,79,822.045085
485.546548,101,822.346082
508.913583,94,824.280365
412.742964,73,824.520648
512.690156,93,824.797431
486.494995,101,825.098701
353.332384,63,825.290831
735.498904,149,825.727187
399.464378,86,825.997809
766.871307,137,826.406255
295.514387,55,826.594491
399.668991,83,826.866295
480.640044,87,827.132806
517.479796,94,827.448193
476.436567,90,827.737596
810.761724,152,828.223342
415.575855,75,828.444397
319.805235,69,828.644556
402.04497,77,828.875721
484.31572,90,829.145577
695.2527,124,829.510165
539.7397,102,829.811184
675.818527,119,830.190242
534.77029,99,830.477875
344.621674,71,832.365077
678.246627,121,832.717807
590.03366,107,833.046577
468.441748,94,833.32673
443.752786,94,833.618853
550.330695,117,833.962886
436.720005,95,834.251113
436.975997,88,834.514497
426.46743,79,834.76094
552.041658,96,835.047854
572.463013,107,835.380147
459.124252,84,835.630692
395.965941,72,835.848852
926.712123,189,836.419775
383.746286,83,836.672651
367.584261,68,836.887464
634.903723,121,837.263018
498.495083,89,837.541529
449.131708,88,837.80554
389.12497,74,838.042219
438.937113,93,838.31702
450.799484,90,840.244279
466.486188,92,840.518961
510.579672,103,840.833499
302.664679,57,841.009075
564.632257,101,841.32215
545.559146,101,841.63715
395.462449,80,841.887604
550.250086,103,842.20533
504.417578,94,842.4917
573.86244,104,842.806171
581.194188,105,843.134458
397.750682,79,843.383967
307.291171,65,843.57957
326.668181,69,843.795274
516.479134,97,844.090392
672.005102,122,844.458125
493.583772,88,844.740283
368.081155,77,844.980392
466.142971,85,845.227706
651.283508,120,845.593122
578.551812,113,845.925906
554.175747,103,846.222571
532.251826,104,848.18534
372.323986,69,848.390999
428.155932,79,848.627023
416.758014,75,848.845308
462.44547,81,849.084379
475.022277,87,849.342347
406.514098,75,849.573024
458.832403,85,849.83081
1000.631772,182,850.368284
443.37578,83,850.623699
779.916076,167,851.14992
556.6483,99,851.453594
463.815781,98,851.748889
454.91515,82,851.994355
477.991786,93,852.281322
762.500875,144,852.718976
442.743118,93,852.993688
503.160322,94,853.291483
706.558259,126,853.659409
288.734699,58,853.839125
561.257904,110,855.846346
565.195707,112,856.169292
325.37086,67,856.371904
492.295432,92,856.651581
564.53098,103,856.963276
812.26195,150,857.433801
458.360887,102,857.740797
508.752558,100,858.045929
342.68265,62,858.219636
580.601846,112,858.567817
482.013961,85,858.831086
300.794301,57,859.020018
520.93508,95,859.308798
808.557424,169,859.852878
443.56419,82,860.104739
346.982833,65,860.298532
491.173194,91,860.572682
612.655088,113,860.907327
435.433005,94,861.193332
458.196456,86,861.460347
792.051002,143,861.888326
360.273956,67,863.804492
357.62602,75,864.025851
543.699904,98,864.321097
958.240154,180,864.870342
588.821108,108,865.191812
529.088852,96,865.463456
537.743191,114,865.806598
401.360514,83,866.052677
348.771028,73,866.279135
555.900213,99,866.585205
382.625009,77,866.819533
513.971412,108,867.138518
440.850043,80,867.373374
470.735579,96,867.672224
342.715164,63,867.875778
325.623122,60,868.057286
409.769754,75,868.30974
343.814089,71,868.540586
682.303609,122,868.898898
477.886541,89,869.16232
387.150129,76,869.401907
448.065178,81,869.645294
599.502591,121,871.647414
555.612049,99,871.939445
313.302611,59,872.107633
372.831205,80,872.350616
642.135942,118,872.698272
752.812242,143,873.117109
466.338492,84,873.375028
420.661862,88,873.645476
460.439172,97,873.933994
496.611891,103,874.244127
315.733467,56,874.417135
415.513859,89,874.681394
489.064169,95,874.954138
436.181493,89,875.22049
398.031477,73,875.450381
522.170068,101,875.756873
565.177017,109,876.085962
545.775199,103,876.405268
627.068739,113,876.747327
530.803047,96,877.028936
479.131804,92,877.312927
437.442845,79,877.560951
483.532678,84,879.450724
400.013475,85,879.707295
339.079966,61,879.885487
477.21224,91,880.154338
461.331506,85,880.407687
694.383791,127,880.788032
528.721328,96,881.068149
559.667913,96,881.346268
678.365911,120,881.72789
426.700802,91,881.998502
639.473142,114,882.316324
435.876112,80,882.558105
436.288065,94,882.846493
434.927827,92,883.124331
552.25033,118,883.467709
641.165525,112,883.807996
542.283936,97,884.089947
517.633969,93,884.375653
445.3628,82,884.619374
600.120253,114,884.950381
659.956829,129,885.343994
476.916288,95,887.422366
594.533953,131,887.818701
407.425457,82,888.056805
527.918705,97,888.343302
356.236695,64,888.545574
565.657238,109,888.88673
564.838217,109,889.209617
480.544857,89,889.484928
497.908755,103,889.792482
401.02457,73,889.997659
427.963311,79,890.227192
490.188594,93,890.51351
646.230713,125,890.874285
577.952417,106,891.203333
590.729203,107,891.553864
646.056038,126,891.931775
560.73266,102,892.25534
538.229535,91,892.545782
561.724011,104,892.862396
665.322789,119,893.221524
555.543999,117,895.268147
838.430835,160,895.719898
438.820925,90,895.978497
549.828402,112,896.312799
515.498517,91,896.58674
583.621894,104,896.8818
583.232438,112,897.225888
779.370003,155,897.684572
398.957063,75,897.913764
606.347763,113,898.261658
528.38618,108,898.583424
585.282744,103,898.904265
463.320755,86,899.158955
571.096142,108,899.473299
338.091807,70,899.700874
677.046004,124,900.078209
348.56673,64,900.28365
580.697692,106,900.617399
369.001698,70,900.822493
613.947868,109,901.159219
515.037268,94,903.130477
528.466277,111,903.462956
420.887472,75,903.684979
500.439096,91,903.951571
606.879071,108,904.273369
419.166305,78,904.507869
490.509285,91,904.784645
471.545916,89,905.065289
614.69225,115,905.409179
667.005746,136,905.825753
712.140742,145,906.254965
660.313572,128,906.637794
598.021403,107,906.965418
507.124233,106,907.293785
464.46232,99,907.594571
434.805583,79,907.828916
652.432408,117,908.186182
370.285632,69,908.397256
564.930375,105,908.715693
341.957576,77,908.943583
386.722987,76,909.173217
670.137025,127,911.21906
716.407016,135,911.658084
457.011698,83,911.914609
739.491781,141,912.348154
431.170655,76,912.581322
290.208237,54,912.748644
591.753233,113,913.086431
431.462005,87,913.353158
793.355931,154,913.812268
551.850825,98,914.102954
513.764066,108,914.434918
427.326826,77,914.677261
646.623106,118,915.046708
579.95747,107,915.389399
361.633735,75,915.617741
388.605593,71,915.841043
640.86061,116,916.190955
524.493466,106,916.507114
420.50966,79,916.741453
324.7427,63,916.938339
582.642821,104,918.880375
374.565783,79,919.1225
778.173999,139,919.538801
379.534171,80,919.773118
440.089734,85,920.016308
387.209246,83,920.259447
413.176645,75,920.482463
1154.104426,222,921.159235
577.083812,106,921.472568
344.642755,75,921.705251
458.962395,84,921.952856
424.136075,76,922.181318
777.875218,156,922.636325
304.58076,63,922.826283
538.922056,109,923.154314
622.199817,111,923.491011
491.175933,83,923.754684
424.834513,80,923.995587
665.044307,137,924.409043
317.203116,58,924.579945
596.506859,118,924.921502
460.789201,86,926.762291
550.853792,114,927.099507
657.458946,121,927.457528
580.082062,113,927.774735
597.899,111,928.107679
596.235619,113,928.445992
518.178734,93,928.728483
547.184576,103,929.039055
617.462223,111,929.375737
476.556122,92,929.646231
428.794462,82,929.889546
286.521777,54,930.05817
704.058421,140,930.488085
453.950694,84,930.743948
390.799141,70,930.97357
371.994199,81,931.230384
473.868618,81,931.48168
687.585615,123,931.87381
587.159582,105,932.201118
470.529678,84,932.451666
469.075477,102,934.3566
437.45551,81,934.603995
541.566176,96,934.888323
569.368819,98,935.186213
422.300767,90,935.457194
502.707774,97,935.756499
477.141829,94,936.047687
427.957751,82,936.287456
516.72011,93,936.563378
697.392356,138,936.971444
542.880028,113,937.31415
473.010361,85,937.567714
741.228461,136,937.973994
514.90946,105,938.299608
498.747921,91,938.579067
433.91917,86,938.847718
693.939138,143,939.281043
560.14981,101,939.568355
413.231869,78,939.807534
511.501965,93,940.083431
301.186221,65,940.285137
438.096811,94,942.188506
414.828743,88,942.445687
638.50148,117,942.779328
672.259993,119,943.125046
587.479237,115,943.475628
580.703764,124,943.842132
452.82764,82,944.084492
772.430474,140,944.503669
731.276681,135,944.918454
525.0681,104,945.22795
423.279982,85,945.480757
391.852344,78,945.706603
535.702897,109,946.023944
653.778996,116,946.37347
553.513333,104,946.705412
392.484603,73,946.940884
458.954815,84,947.219422
570.491564,108,947.548004
470.133936,96,947.848047
319.458758,58,948.016002
512.637482,94,948.294631
526.104038,98,950.235885
464.018164,97,950.524894
435.69775,82,950.766346
555.014159,117,951.126889
315.56481,70,951.325236
465.995416,82,951.572692
424.32676,78,951.81097
389.571889,79,952.067587
446.007269,97,952.36733
381.03306,83,952.616765
449.528541,82,952.85681
734.383398,133,953.250774
489.01219,104,953.566156
576.733094,105,953.873925
550.182321,114,954.214814
592.571245,106,954.539736
468.863314,88,954.810267
528.209601,101,955.105479
449.897246,97,955.413776
439.123315,92,955.713408
395.579106,73,955.925092
425.753575,77,958.238616
640.588336,116,958.59955
538.981397,110,958.928411
636.143528,117,959.260473
538.944232,99,959.558548
465.213129,84,959.815906
666.551639,118,960.145401
611.829581,107,960.463644
465.729219,95,960.742154
510.736792,94,961.028776
419.888639,91,961.303988
603.357623,110,961.619445
427.57087,91,961.892534
487.048791,87,962.175858
369.27417,72,962.400167
556.760584,102,962.704925
428.607336,80,962.948077
502.121022,99,963.250915
605.405821,117,963.624106
757.951498,149,964.088323
582.276033,115,966.354148
572.287239,119,966.730586
746.66918,133,967.119754
914.464716,176,967.620159
607.636874,111,967.944592
478.269632,91,968.216105
407.730563,75,968.444942
352.709503,65,968.640548
570.394155,116,969.00614
440.259393,78,969.242481
377.421859,71,969.461356
484.779169,103,969.76506
716.059997,142,970.218145
605.930028,129,970.614325
437.119241,82,970.86519
561.431982,109,971.19605
413.394417,75,971.439978
610.933415,115,971.797206
546.165486,117,972.122076
631.093468,127,972.503304
436.33439,81,974.477782
430.738788,80,974.70992
692.176784,133,975.10201
582.22409,117,975.444239
397.21149,70,975.66528
320.265717,62,975.860771
550.841762,107,976.168516
494.487831,88,976.426365
858.694513,163,976.922065
527.455373,105,977.227072
496.113116,88,977.480611
439.749607,92,977.762183
493.019676,90,978.036564
420.289823,80,978.271828
706.897678,130,978.673402
495.355847,93,978.949261
452.176706,82,979.215168
396.645242,75,979.459466
446.503911,99,979.754421
536.236691,115,980.096595
447.788229,85,980.35352
496.889491,111,982.387696
570.019342,102,982.685052
385.381134,80,982.931012
451.274416,80,983.162613
716.630601,143,983.573307
495.910642,88,983.830945
643.859016,114,984.170155
528.18926,100,984.479067
410.269827,76,984.707316
461.517484,96,984.977519
975.413514,202,985.595682
587.750195,101,985.892936
684.355691,127,986.267102
481.490569,100,986.565247
745.592701,136,986.989618
672.470353,137,987.425679
320.515511,59,987.612341
430.42807,82,987.86923
457.671282,83,988.114231
468.821589,96,990.058418
398.078348,73,990.267071
492.00089,89,990.531844
532.301425,113,990.866015
467.286473,84,991.113394
373.007348,78,991.342431
561.022871,114,991.681045
446.218232,82,991.924125
497.597654,95,992.228157
740.979292,136,992.634109
577.063544,124,993.003726
581.777018,109,993.331021
401.246315,72,993.533989
399.007895,87,993.811612
529.886712,97,994.0949
376.144801,80,994.333855
369.014743,84,994.61551
655.64526,112,994.97354
679.610132,125,995.365346
391.775752,82,995.61729
499.5021,89,995.88974
546.463192,96,997.905807
438.816171,80,998.148633
469.552034,84,998.397756
861.113992,165,998.889339
614.794561,111,999.242213
452.717958,82,999.494313
963.906095,198,1000.122944
403.579866,90,1000.407983
336.142795,75,1000.640636
521.660009,105,1000.963473
573.388339,100,1001.253645
601.169731,118,1001.62194
389.975032,84,1001.883386
637.158106,117,1002.23968
477.165657,98,1002.529213
534.895571,97,1002.839341
387.189793,75,1003.065562
553.74339,111,1003.408693
802.581243,151,1003.86641
596.286065,127,1006.170175
376.810529,79,1006.409705
571.375895,107,1006.732249
540.039524,96,1007.0033
549.620454,98,1007.295449
400.758557,87,1007.553745
541.91652,109,1007.879828
874.216585,155,1008.330873
562.709971,104,1008.630553
458.969754,92,1008.90753
392.921898,77,1009.13619
306.005849,70,1009.334626
606.713065,126,1009.710655
506.131455,97,1009.997094
616.242088,134,1010.396327
751.434242,132,1010.81185
632.804258,118,1011.17629
616.752141,115,1011.516573
620.293729,114,1011.867188
667.749561,142,1013.973798
633.629232,116,1014.321269
553.98687,119,1014.676791
684.618535,130,1015.065005
410.866282,83,1015.308455
541.564914,111,1015.654917
518.027837,95,1015.953537
788.093211,145,1016.399942
659.338059,128,1016.799892
466.612917,83,1017.050554
603.563862,116,1017.407644
472.756353,93,1017.695111
414.732813,88,1017.967677
533.999233,99,1018.273752
579.142944,107,1018.609663
401.823461,87,1018.87856
475.556371,102,1019.203418
604.557194,116,1019.533726
591.133851,111,1019.860356
729.023558,133,1021.993954
575.755935,108,1022.33143
413.186075,81,1022.580575
701.314149,125,1022.960203
713.4807,131,1023.355363
661.181675,120,1023.724603
665.03733,119,1024.085953
313.190466,62,1024.280867
553.72798,104,1024.581577
441.141254,91,1024.854359
499.23329,105,1025.18428
569.672287,108,1025.503237
566.479798,120,1025.875076
632.108684,115,1026.235147
572.750584,104,1026.557724
411.086303,86,1026.837573
678.782475,127,1027.23016
497.691914,103,1027.544518
339.901145,64,1027.738093
431.40395,82,1027.979754
698.378988,140,1030.148768
411.734583,81,1030.394098
703.91274,144,1030.819679
316.886121,70,1031.033314
450.150994,82,1031.269228
509.007747,98,1031.554801
687.934331,128,1031.954825
367.91264,78,1032.204246
456.03345,85,1032.475959
596.827004,124,1032.863621
675.213591,131,1033.264268
482.587483,102,1033.580474
427.425185,81,1033.822013
434.056062,92,1034.096281
520.525743,104,1034.421594
582.757843,120,1034.798522
473.221792,83,1035.058238
428.081522,79,1035.299642
595.428622,111,1035.635434
571.850095,119,1035.982381
444.647328,81,1037.909088
581.853796,126,1038.297092
576.363211,105,1038.610701
436.756325,77,1038.827409
357.922715,68,1039.020659
415.634375,76,1039.243084
419.856717,77,1039.467556
571.305725,105,1039.77531
789.124919,144,1040.238627
544.094306,97,1040.537458
516.071321,96,1040.83088
582.530635,109,1041.161215
955.500743,170,1041.7159
463.665632,102,1042.04091
359.616841,64,1042.24275
499.720563,106,1042.58392
502.685614,94,1042.881183
567.304994,99,1043.189282
731.328944,155,1043.681685
472.140397,93,1043.955555
485.551536,88,1045.919867
438.968497,89,1046.174783
411.620748,75,1046.402169
644.910963,126,1046.777964
435.801785,78,1047.004546
421.320006,76,1047.222597
569.516751,102,1047.530538
394.777624,70,1047.742303
691.93975,131,1048.123281
425.710602,96,1048.434625
590.400513,111,1048.762589
556.829833,102,1049.084495
901.562971,157,1049.629651
512.87371,96,1049.921787
587.783183,119,1050.28766
501.930226,97,1050.579291
491.679117,97,1050.887239
390.034392,82,1051.137572
568.343454,104,1051.450095
451.764282,100,1051.748047
365.207465,67,1051.940052
481.185926,104,1053.938334
379.773367,75,1054.16179
581.66401,121,1054.532265
523.460976,96,1054.823114
636.284842,113,1055.154718
695.592429,122,1055.522976
437.193879,94,1055.811599
682.524038,125,1056.219071
728.656463,132,1056.627157
528.383609,98,1056.918929
623.480992,123,1057.324726
720.283225,132,1057.751235
705.952842,145,1058.194238
603.582173,102,1058.513841
342.909941,65,1058.715146
538.134741,98,1059.00688
496.329013,90,1059.276499
814.66104,168,1059.77647
516.197551,100,1061.765498
427.701195,80,1062.00727
623.765507,116,1062.350271
398.188453,83,1062.617062
500.723088,88,1062.88968
681.59396,122,1063.252207
514.841543,98,1063.544876
849.571943,160,1064.037598
431.357931,88,1064.307014
730.880384,161,1064.795965
746.951514,132,1065.198443
464.504899,98,1065.519481
513.225914,95,1065.818206
608.597566,113,1066.181645
357.927281,76,1066.422348
527.918921,95,1066.704129
874.42891,165,1067.209884
625.494379,114,1067.550353
978.712929,180,1069.752393
441.521818,83,1070.012479
445.912821,84,1070.262192
646.154861,115,1070.613934
854.210723,169,1071.111571
555.60276,101,1071.38447
477.174254,83,1071.647285
640.546558,120,1072.041703
571.076169,104,1072.348395
595.721026,112,1072.695916
774.835423,146,1073.158259
582.379429,107,1073.533391
516.395245,108,1073.88041
467.628987,88,1074.148366
524.565103,111,1074.473992
1031.295776,194,1075.073722
540.354972,106,1075.39299
838.117398,160,1075.858032
625.877653,112,1077.971265
530.615244,100,1078.284952
631.607842,119,1078.639921
670.567523,121,1079.005801
510.804923,89,1079.281076
284.562163,60,1079.463895
397.31959,80,1079.713747
691.075705,122,1080.08788
750.998854,137,1080.512581
431.748843,79,1080.743408
640.618677,133,1081.16441
592.822696,104,1081.514076
481.356386,107,1081.851293
416.8567,74,1082.074009
739.329638,128,1082.477457
521.332783,93,1082.763772
464.931401,83,1082.998659
507.71247,93,1083.261634
953.845998,198,1083.867585
610.597714,128,1086.014088
452.764964,84,1086.25668
364.202348,73,1086.488621
433.856742,81,1086.744177
460.85466,98,1087.037558
408.193249,84,1087.297627
569.353017,103,1087.613922
898.091241,170,1088.139925
712.647281,141,1088.576697
544.28296,96,1088.880032
875.272286,147,1089.326445
456.042384,96,1089.613792
442.96522,79,1089.854552
838.176215,157,1090.338981
632.10702,133,1090.752118
317.044078,59,1090.936024
661.879716,131,1091.350864
398.916824,85,1091.602476
704.726002,133,1094.054299
641.341092,138,1094.742085
310.36452,69,1095.026402
718.522523,132,1095.583244
552.742034,111,1096.044783
511.329294,91,1096.416801
501.020457,103,1096.849935
423.119581,85,1097.18593
430.711374,78,1097.515433
597.193566,108,1098.018556
687.942287,144,1098.535838
472.430205,89,1098.883271
763.588643,135,1099.340903
616.81619,116,1099.715086
551.898678,100,1100.030905
597.380999,115,1100.386227
582.818762,116,1100.751442
689.053417,112,1101.092672
305.484369,65,1101.286358
626.176326,116,1101.637424
777.172439,137,1103.70369
654.842094,145,1104.15024
739.771369,137,1104.56348
774.246795,135,1104.963405
571.38241,121,1105.335409
502.006604,85,1105.617516
544.864742,112,1106.013682
761.56956,153,1106.499958
663.413409,122,1106.885385
793.646391,142,1107.335946
467.936578,84,1107.58576
607.307786,109,1107.937035
536.078091,98,1108.224584
497.389841,91,1108.500238
499.462083,84,1108.755971
676.194641,119,1109.124943
705.723064,128,1109.502357
383.049099,72,1111.444556
477.114562,85,1111.694482
640.827206,130,1112.076748
793.964764,152,1112.533238
442.34979,98,1112.815255
474.045188,86,1113.086657
464.719525,94,1113.368677
545.106455,99,1113.656683
338.810671,61,1113.838715
577.731986,103,1114.16819
594.460089,106,1114.504236
558.0174,98,1114.816714
536.221432,104,1115.130182
553.22599,98,1115.435799
1033.754269,190,1116.004675
748.136272,136,1116.426009
478.884889,87,1116.702486
462.134363,96,1116.988932
419.038878,88,1117.265488
564.952236,110,1117.583574
479.88382,87,1119.597098
623.555812,113,1119.941156
701.633565,143,1120.374818
863.948547,172,1120.88631
395.088534,70,1121.105746
466.137791,81,1121.358018
806.190624,146,1121.865434
864.242562,158,1122.386027
506.864526,108,1122.69561
366.570802,67,1122.907396
604.449223,126,1123.288758
617.318628,128,1123.683467
425.477816,90,1123.955789
680.414474,135,1124.370862
539.223082,96,1124.681318
586.252185,106,1125.013817
397.456819,84,1125.280494
619.415466,112,1125.626613
455.505627,98,1127.572028
1053.223842,196,1128.178559
562.552335,96,1128.461102
546.73526,104,1128.763895
601.925369,125,1129.126201
381.002131,82,1129.387279
661.792901,119,1129.750702
547.006233,92,1130.031874
430.053019,77,1130.262815
467.845438,87,1130.532318
476.565513,86,1130.788425
473.451311,87,1131.044802
694.875634,127,1131.427976
793.506143,146,1131.872729
545.29858,97,1132.171322
564.486296,102,1132.502206
454.977882,81,1132.7482
571.552535,99,1133.061114
646.299575,121,1133.431348
760.344261,147,1135.528841
386.65961,80,1135.761333
616.792002,129,1136.158491
496.956364,95,1136.458308
962.278542,183,1137.036151
420.277821,85,1137.29529
706.360803,132,1137.698128
420.550915,76,1137.936705
646.47553,117,1138.286791
742.860109,139,1138.680799
546.142566,111,1139.028216
799.143369,163,1139.52155
433.616335,76,1139.746403
906.782566,156,1140.230329
438.986272,81,1140.479368
627.749548,114,1140.825335
532.738676,96,1141.121374
1249.504004,242,1143.550256
391.592791,84,1143.80169
648.957021,116,1144.190126
657.8924,116,1144.536908
629.12211,112,1144.8741
466.62877,94,1145.167593
516.441958,94,1145.484402
763.874271,128,1145.915595
473.479024,104,1146.237754
776.122163,150,1146.709877
854.341051,149,1147.168956
791.17444,160,1147.663316
509.556806,97,1147.956007
500.645716,83,1148.192758
376.838557,83,1148.445577
451.175881,96,1148.739075
776.354565,141,1149.160497
708.799243,129,1149.534918
551.501858,118,1151.738151
672.610899,123,1152.114604
553.751465,103,1152.448099
584.825975,114,1152.795901
718.350346,129,1153.219756
475.885274,87,1153.511509
480.87937,84,1153.773871
298.209398,57,1153.941213
693.298644,134,1154.346543
615.53815,128,1154.733284
548.243633,102,1155.044701
579.929668,112,1155.390502
762.910019,138,1155.805783
437.775033,80,1156.064604
602.992708,122,1156.432404
530.816473,98,1156.718853
613.992714,119,1157.039971
370.532916,81,1157.287529
539.338445,93,1157.558525
456.455509,83,1159.748148
544.320225,111,1160.086351
919.870161,166,1160.594612
573.531424,104,1160.917257
484.810635,104,1161.233804
609.678023,109,1161.595078
524.454487,105,1161.903435
631.145857,115,1162.250469
739.339537,133,1162.660504
539.430854,114,1163.011134
582.788677,117,1163.392512
495.347368,89,1163.664924
588.718815,126,1164.068194
738.653578,145,1164.524124
507.644526,90,1164.80636
567.023301,105,1165.130085
804.296748,141,1165.561519
591.472042,106,1165.879465
476.069698,92,1167.883297
710.237168,152,1168.384747
679.357952,120,1168.748825
480.667935,89,1169.017507
663.289885,123,1169.380262
529.204773,97,1169.676803
609.61213,126,1170.069407
593.494192,110,1170.3968
456.84295,95,1170.692191
593.160956,108,1171.00991
416.539337,90,1171.289964
674.576115,127,1171.69392
533.199972,109,1172.032143
944.835923,164,1172.574526
600.949429,125,1172.961833
590.326121,108,1173.281292
631.82953,126,1173.671716
633.461181,112,1175.664676
621.789308,129,1176.069543
619.206436,111,1176.414825
505.078965,92,1176.685329
596.420803,122,1177.059518
537.339503,101,1177.362311
902.473053,173,1177.896853
811.218769,143,1178.327502
482.957309,106,1178.641845
534.99285,115,1178.987774
402.083846,91,1179.268112
772.744709,153,1179.733946
517.28131,96,1180.040346
510.877522,92,1180.330428
695.641143,132,1180.762038
692.171065,132,1181.150672
934.319714,180,1181.713075
551.278093,98,1183.673729
1240.665709,233,1184.413058
867.41875,161,1184.884618
693.099584,134,1185.289929
561.729075,110,1185.634205
664.799476,132,1186.047534
790.888054,151,1186.493528
603.617629,124,1186.862474
456.664389,91,1187.141103
461.207688,81,1187.378844
511.315725,93,1187.650987
928.585174,190,1188.244754
625.087364,112,1188.584536
430.197292,93,1188.879652
553.69845,110,1189.201466
423.035998,80,1189.446557
606.274005,109,1189.773361
982.799247,173,1191.961134
890.330431,157,1192.433546
657.824683,126,1192.808601
565.965688,106,1193.127774
397.19047,81,1193.378156
681.577395,117,1193.739924
464.173607,87,1194.003957
340.405293,76,1194.231961
770.49161,131,1194.625451
534.318897,92,1194.890439
493.116479,87,1195.157043
611.964132,133,1195.552813
432.678567,81,1195.807843
668.387376,121,1196.196284
653.566232,118,1196.570632
734.195288,143,1197.010999
653.907966,135,1197.402352
939.326934,175,1199.655323
468.913117,84,1199.908999
785.935041,153,1200.37161
730.123789,127,1200.753911
336.156291,60,1200.930608
432.510498,84,1201.177257
557.106036,99,1201.476054
1034.200385,184,1202.037448
818.558047,151,1202.481758
466.292175,85,1202.736909
432.598875,76,1202.963288
570.373611,113,1203.302602
488.139943,100,1203.606765
601.346173,106,1203.928502
835.037129,153,1204.40779
611.181934,110,1204.745044
561.369612,99,1205.033388
672.333093,127,1205.436576
367.018776,67,1207.255862
560.08853,105,1207.580348
521.754316,95,1207.877176
402.250188,86,1208.144121
727.75871,137,1208.544552
587.857442,106,1208.855056
582.494665,100,1209.153441
656.850407,115,1209.496813
795.484951,156,1209.973459
642.724512,114,1210.313349
360.956023,76,1210.543157
369.075688,71,1210.749464
323.953589,60,1210.92109
597.505589,109,1211.229916
535.448337,98,1211.529064
516.578334,116,1211.887448
778.804885,144,1212.361393
462.220495,94,1212.661262
429.107266,78,1212.899522
558.105065,101,1213.212905
470.811595,86,1215.142839
608.210263,106,1215.483777
800.28308,145,1215.923098
540.420639,108,1216.251379
558.744083,97,1216.522041
514.175981,93,1216.792568
697.294418,123,1217.167411
722.286915,151,1217.611945
713.650737,123,1217.976009
408.224944,76,1218.193316
452.308196,88,1218.444875
610.345938,130,1218.846695
487.55719,87,1219.105682
569.037576,107,1219.425539
644.951648,115,1219.779348
615.135185,120,1220.146163
425.580466,77,1220.373031
682.914959,121,1220.727426
477.803423,101,1221.037113
823.877473,146,1223.086365
533.398364,93,1223.362139
635.259781,128,1223.740948
917.212051,178,1224.26535
494.728248,91,1224.530644
866.161934,169,1225.027769
554.515519,119,1225.399133
571.563095,102,1225.686804
651.209753,140,1226.098059
671.310449,133,1226.509252
552.304348,101,1226.816034
786.21644,142,1227.247339
629.627679,110,1227.60123
665.881003,116,1227.952901
777.590164,144,1228.40105
578.876143,104,1228.719155
518.330775,97,1229.016756
686.834457,120,1231.040099
865.287943,159,1231.525238
895.172152,160,1231.994468
1058.360355,210,1232.603747
528.776234,98,1232.902119
691.857208,143,1233.335808
579.80788,111,1233.65778
962.78081,167,1234.1648
565.050919,100,1234.46435
833.639932,158,1234.943862
402.635042,83,1235.185139
620.986606,111,1235.538994
